GifID,GIF URL,VIEWS,RATING,ULD,ULM,ULY,ULT,TRD,TRM,TRY,TRT,TAGS
1gR4amyiLmg9yLjP03,https://giphy.com/gifs/hyperrpg-game-animation-1gR4amyiLmg9yLjP03,46044,g,20,4,2018,02:17:56,1,1,2000,00:00:00,game|animation|anime|happy|reaction|meme|excited|reactions|live|test|kawaii|shocked|twitch|rpg|good|like|internet|awesome|online|yay|nerd|geek|player|joy|dnd|peace|great|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|job|victory|data|hyper|stream|good job|roleplaying|hyper_rpg|content|pose|role playing|otaku|rogue|improv|interweb|shocking|fantastic|amused|dungeon|cheerful|inc|joyful|conspiracy|impressive|volunteer|roguelike|posing|delighted|entertained|medication|analyst|rogue like|incorporated|compliant|weeb|subject|ify nwadiwe|roguelike01|ify|nwadiwe|ifynwadiwe|GIF|Animated GIF
1nb4zLCAd61FmnKCa1,https://giphy.com/gifs/hyperrpg-game-horror-1nb4zLCAd61FmnKCa1,46007,g,24,5,2018,01:58:59,1,1,2000,00:00:00,game|horror|black and white|mrw|scary|twitch|rpg|nerd|geek|rose|dnd|classic|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|finger|terror|of|hyper|truth|roleplaying|hyper_rpg|role playing|cross|lie|luck|trust|emily|gesture|good luck|lying|tales|ooc|emily rose|bloodcurdling|frankly|oldie|frankly_emily|franklyemily|bctt|tmw|bloodcurdling tales of terror|trustworthy|crossed fingers|white lie|out of character|out-of-character|not a lie|lying finger cross|GIF|Animated GIF
3o7aCU5GnK4KWv9bNe,https://giphy.com/gifs/hyperrpg-love-fun-3o7aCU5GnK4KWv9bNe,45971,g,7,10,2017,00:59:38,1,1,2000,00:00:00,love|fun|hello|kawaii|super|hyper rpg|hearts|hyperrpg|greetings|minhdzuy|minhdzuy khorami|GIF|Animated GIF
xT0xeotZzkvles57OM,https://giphy.com/gifs/hyperrpg-comic-twitch-xT0xeotZzkvles57OM,45958,g,16,11,2017,00:33:19,1,1,2000,00:00:00,reaction|twitch|rpg|scream|hyper rpg|comic|hyperrpg|yell|shout|ahhh|vanquished|valiant|power up|shyguyexpress|matt acevedo|dike|GIF|Animated GIF
g0jZLCWrSIfJp0oeOj,https://giphy.com/gifs/hyperrpg-game-animation-g0jZLCWrSIfJp0oeOj,45940,g,26,5,2018,22:49:15,1,1,2000,00:00:00,game|animation|anime|reaction|reactions|mrw|kawaii|twitch|rpg|nerd|geek|digital|dnd|up|stop|gross|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hate|drive|hyper|shut up|not|monsters|madrid|roleplaying|hyper_rpg|role playing|want|otaku|do|embarrassed|disgusted|disgust|your|digimon|do not want|dislike|shut|ashamed|flustered|weeb|helping|hyper drive|hyperdrive|youre|you are|lina|digital monsters|stawp|not helping|digimonrpg|lina madrid|linaamadrid|youre not helping|GIF|Animated GIF
WO59pZpBorkuhFU94m,https://giphy.com/gifs/hyperrpg-game-black-and-white-WO59pZpBorkuhFU94m,45868,g,24,2,2018,03:04:08,1,1,2000,00:00:00,game|black and white|twitch|rpg|nerd|geek|dnd|classic|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hyper|slide|roleplaying|hyper_rpg|role playing|kate|hide|sneaky|silent|sly|elliott|sneaking|kate elliott|katerstweets|shifty|oldie|bctt|smuggle|restrained|GIF|Animated GIF
l1J9CVGLqrXV6P7kA,https://giphy.com/gifs/hyperrpg-l1J9CVGLqrXV6P7kA,45755,g,23,9,2017,07:28:16,1,1,2000,00:00:00,no|star wars|nope|slap|hyper rpg|nah|pencils and parsecs|seth|slapping|keith|silverstein|keith silverstein|silvertalkie|klev|klev seth|its cancer|nagatory|GIF|Animated GIF
8Bl2XnoHsCZZ81BaOe,https://giphy.com/gifs/hyperrpg-game-reaction-8Bl2XnoHsCZZ81BaOe,45603,g,16,5,2018,05:17:42,1,1,2000,00:00:00,game|reaction|twitch|rpg|nerd|geek|dnd|hyper rpg|nerds|d&d|nerdy|whoa|my|geeky|geeks|hyperrpg|hero|wait|hyper|roleplaying|hyper_rpg|woah|role playing|my hero academia|academia|mha|ochako|strawburry17|meghan camarena|separate|wait wait|woah woah|whoa wait|wait whoa|GIF|Animated GIF
9Y5wBYFyukjMNCFvs9,https://giphy.com/gifs/hyperrpg-game-reaction-9Y5wBYFyukjMNCFvs9,45598,pg,21,5,2018,23:19:55,1,1,2000,00:00:00,game|reaction|friends|reactions|beer|twitch|rpg|drunk|action|play|nerd|geek|rose|horse|team|dnd|friend|hyper rpg|friendship|alcohol|pet|nerds|d&d|nerdy|geeky|unicorn|geeks|playing|chris|hyperrpg|hyper|roleplaying|hyper_rpg|role playing|teamwork|horses|acting|booze|emily|trivia|actions|act|stomp|teams|hops|onesie|kigurumi|emily rose|trivial|frankly|triviahops|stomping|frankly_emily|franklyemily|nay|chris bramante|amontiock|bramante|team unicorn|teamunicorn|neigh|GIF|Animated GIF
14SHPpGYRk4lJLskPc,https://giphy.com/gifs/hyperrpg-game-love-14SHPpGYRk4lJLskPc,45568,g,15,5,2018,04:44:34,1,1,2000,00:00:00,game|love|cute|happy|reaction|hot|excited|reactions|heart|beer|twitch|beautiful|rpg|wink|drunk|like|adorable|nerd|geek|team|joy|dnd|hyper rpg|alcohol|nerds|d&d|nerdy|handsome|geeky|geeks|hyperrpg|finger|point|flirt|flirting|hyper|roleplaying|hyper_rpg|content|pointing|pose|role playing|loving|luv|affection|booze|winking|amused|cheerful|joyful|trivia|shiba|delighted|entertained|hart|charm|hops|hawt|onesie|kigurumi|devotion|affectionate|wuv|trivial|triviahops|markeia mccarty|mccarty|markeiamccarty|markeia|teamshiba|team shiba|GIF|Animated GIF
xUOwVpSqCQzUTMTrI4,https://giphy.com/gifs/hyperrpg-reaction-fail-xUOwVpSqCQzUTMTrI4,45565,g,25,1,2018,05:26:37,1,1,2000,00:00:00,reaction|fail|rpg|hyper rpg|oops|hyperrpg|pencils and parsecs|mistake|pnp|yuck|regret|pencilsandparsecs|edge of the empire|emma fyffe|emmafyffe|kylara fey|star wars rpg|blunder|misstep|GIF|Animated GIF
tHWXqtr9gpXlFYe1Oj,https://giphy.com/gifs/hyperrpg-game-reaction-tHWXqtr9gpXlFYe1Oj,45519,pg-13,8,6,2018,05:20:07,1,1,2000,00:00:00,game|cute|happy|reaction|hot|excited|reactions|weird|mrw|creepy|twitch|beautiful|rpg|adorable|awkward|nerd|geek|joy|dnd|hyper rpg|nerds|d&d|nerdy|handsome|geeky|geeks|hyperrpg|dating|flirt|date|hyper|roleplaying|hyper_rpg|content|role playing|touch|on|cringe|creep|amused|cheerful|joyful|jonathan|delighted|entertained|charm|hawt|turned|aroused|turned on|wong|touched|cringy|playtest|test game|japan rpg|asiaticrpg|testgame|japanrpg|asiatic rpg|play test|lay on hands|jonathan wong|jonw1225|GIF|Animated GIF
l49JWgylvB4ixsBVK,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-l49JWgylvB4ixsBVK,45494,g,5,1,2018,23:58:58,1,1,2000,00:00:00,reaction|no|omg|twitch|nope|rpg|gross|hyper rpg|sick|hyper_rpg|disgust|vanquished|valiant|ify nwadiwe|ifynwadiwe|dike|GIF|Animated GIF
xULW8uH2heEHP6u8W4,https://giphy.com/gifs/hyperrpg-star-wars-twitch-xULW8uH2heEHP6u8W4,45386,g,22,12,2017,21:44:46,1,1,2000,00:00:00,art|meme|star wars|twitch|fan|internet|thank you|thanks|hyper rpg|hyperrpg|hyper_rpg|appreciation|fanart|pencils and parsecs|pnp|pencilsandparsecs|hector navarro|fan art|hectorisfunny|huuurgh|edge of empire|already made it|GIF|Animated GIF
xUOxf6b4f84xm4acyA,https://giphy.com/gifs/hyperrpg-star-wars-twitch-xUOxf6b4f84xm4acyA,45380,g,8,12,2017,20:17:32,1,1,2000,00:00:00,reaction|no|star wars|twitch|nope|hyper rpg|hyperrpg|hyper_rpg|pencils and parsecs|pnp|pencilsandparsecs|emma fyffe|emmafyffe|agreement|kym canon|kylara|edge of empire|kymcanon|aio|shakes head|nauh|GIF|Animated GIF
3o6fJcZvxXVPdfrcti,https://giphy.com/gifs/hyperrpg-comic-twitch-3o6fJcZvxXVPdfrcti,45335,g,16,11,2017,00:31:36,1,1,2000,00:00:00,twitch|rpg|hyper rpg|comic|hyperrpg|seriously|disappointed|jay|good time|vanquished|valiant|jonny cruz|jonnycruzzz|wet blanket|GIF|Animated GIF
xUA7aRlXmBSwdoG1H2,https://giphy.com/gifs/hyperrpg-good-job-hyper-rpg-xUA7aRlXmBSwdoG1H2,45323,g,27,6,2017,02:19:36,1,1,2000,00:00:00,hyper rpg|good job|pencils and parsecs|hector navarro|way to go|huuurgh|GIF|Animated GIF
xULW8Dl2n2Yg6pXXxu,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xULW8Dl2n2Yg6pXXxu,45286,g,20,1,2018,20:50:36,1,1,2000,00:00:00,twitch|rpg|action|dnd|hyper rpg|hyperrpg|hyper_rpg|turn|cucumber|chunk|perception check|felted friends|cucumberlives|chunkerrific|stella chuu|stellachuuuuu|synchronize|ambulartastic|made by josavin|amber reeder|GIF|Animated GIF
l3diHRtuZUJJ7N1yU,https://giphy.com/gifs/hyperrpg-star-wars-wink-l3diHRtuZUJJ7N1yU,45258,g,18,1,2018,00:01:57,1,1,2000,00:00:00,game|star wars|youtube|live|star|twitch|rpg|wink|internet|online|nerd|geek|and|empire|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|wars|hyper|stream|roleplaying|hyper_rpg|role playing|rebels|wednesday|teamwork|pencils and parsecs|interweb|pnp|meta|rebellion|pencilsandparsecs|edge of the empire|scum|pencils|hector navarro|villainy|smugglers|parsecs|pnp01|hectorisfunny|huuurgh|kym canon|edge of empire|kymcanon|aio|another wednesday|wifi wednesday|star wars wednesday|GIF|Animated GIF
8w9s1TGBCB7lePguvt,https://giphy.com/gifs/hyperrpg-game-reaction-8w9s1TGBCB7lePguvt,45155,pg-13,25,5,2018,06:48:36,1,1,2000,00:00:00,game|reaction|food|reactions|live|twitch|rpg|like|internet|online|awkward|head|hungry|nerd|geek|dnd|gross|tongue|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|hate|data|hyper|stream|lick|not|roleplaying|hyper_rpg|role playing|want|do|gm|rogue|disgusted|improv|disgust|interweb|hunger|do not want|eww|dungeon|game master|inc|conspiracy|volunteer|dislike|roguelike|starving|dungeon master|medication|analyst|rogue like|incorporated|compliant|inappropriate|roguelike01|eager|starved|could eat a horse|empty stomach|GIF|Animated GIF
24m2diWenlcdUgYNbd,https://giphy.com/gifs/hyperrpg-hector-navarro-24m2diWenlcdUgYNbd,45152,g,21,7,2018,17:13:32,1,1,2000,00:00:00,game|happy|reaction|meme|food|excited|wow|reactions|mrw|memes|shocked|twitch|rpg|eating|good|2018|awesome|hungry|nerd|geek|comics|joy|dnd|thanks|great|hyper rpg|comic|nerds|d&d|nerdy|yummy|geeky|geeks|yum|hyperrpg|delicious|hyper|roleplaying|hyper_rpg|content|comic con|woah|role playing|nom|hunger|shocking|sdcc|hector|praise|fantastic|amused|cheerful|joyful|navarro|impressive|con|burrito|excellent|convention|feed|hector navarro|starving|delighted|entertained|foods|san diego comic con|hectorisfunny|fed|eager|sdcc 2018|sdcc2018|appetizing|hypercon2018|hypercon|starved|praise be|could eat a horse|empty stomach|thank you god|hit the spot|california burrito|californiaburrito|thank you gawd|GIF|Animated GIF
3ohc16w4ZAT6bTKCs0,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-3ohc16w4ZAT6bTKCs0,45085,g,20,1,2018,20:51:40,1,1,2000,00:00:00,twitch|robot|rpg|action|dnd|hyper rpg|hyperrpg|cup|hyper_rpg|chunk|perception check|felted friends|chunkerrific|made by josavin|GIF|Animated GIF
cRMNsyVb2juTO60549,https://giphy.com/gifs/hyperrpg-game-reaction-cRMNsyVb2juTO60549,45007,pg,14,3,2018,05:58:13,1,1,2000,00:00:00,game|reaction|star wars|youtube|reactions|live|beer|black|star|drink|shocked|twitch|rpg|drunk|action|internet|online|drinking|nerd|geek|shock|wine|player|and|empire|hyper rpg|alcohol|nerds|d&d|nerdy|geeky|geeks|emotion|hyperrpg|pain|out|sick|wars|hyper|stream|hurt|emotions|roleplaying|hyper_rpg|role playing|rebels|vodka|pass|pencils and parsecs|interweb|pnp|faint|rebellion|seth|pencilsandparsecs|edge of the empire|actions|scum|pencils|keith|villainy|smugglers|parsecs|give up|pnp01|scotch|collapse|fainting|painful|swoon|pass out|tipsy|passed out|silverstein|passed|keith silverstein|silvertalkie|discomfort|klev|black out|klev seth|collapsing|k'lev seth|ache agony|GIF|Animated GIF
3oKIPwcofZSWdrziKs,https://giphy.com/gifs/hyperrpg-seriously-hyper-rpg-3oKIPwcofZSWdrziKs,44989,g,18,5,2017,01:19:59,1,1,2000,00:00:00,hyper rpg|seriously|vanquished|zac eubank|are you kidding|zaceubank|that's it|valiant comics|so that's it|GIF|Animated GIF
1lwmfLgWnY4wu7H4T7,https://giphy.com/gifs/hyperrpg-game-reaction-1lwmfLgWnY4wu7H4T7,44907,g,15,5,2018,22:23:19,1,1,2000,00:00:00,game|reaction|meme|friends|youtube|angry|reactions|live|mad|memes|twitch|rpg|internet|online|upset|nerd|geek|dnd|lost|hyper rpg|it|nerds|d&d|nerdy|geeky|geeks|rage|hyperrpg|flip|out|hyper|stream|table|roleplaying|hyper_rpg|role playing|pissed|check|freak|muppets|interweb|puppets|furious|lose|freak out|freaking out|bitter|cucumber|perception|cristina|offended|flipping|table flip|outraged|freakin|enraged|heated|freaking|irritable|perception check|lose it|felted friends|vee|lost it|tableflip|cucumberlives|felted|freakin out|cristina vee|flipped|cristinavee|fabricated americans|flip table|fliptable|GIF|Animated GIF
37rqmoyVRSafVtIpNv,https://giphy.com/gifs/hyperrpg-game-reaction-37rqmoyVRSafVtIpNv,44805,g,18,6,2018,22:51:02,1,1,2000,00:00:00,game|reaction|friends|yes|reactions|live|mrw|twitch|rpg|good|like|internet|online|nerd|me|okay|geek|dnd|friend|pride|hyper rpg|it|nerds|d&d|nerdy|with|geeky|geeks|yas|deal with it|hyperrpg|data|hyper|stream|true|nod|agree|roleplaying|hyper_rpg|bro|proud|come|role playing|fine|at|puppet|deal|check|si|yep|muppets|rogue|confident|improv|interweb|puppets|dungeon|yasss|inc|conspiracy|yea|volunteer|roguelike|come at me bro|agreed|bold|satisfied|perception|cocky|medication|come at me|muppet|analyst|rogue like|incorporated|compliant|chunk|roguelike01|brah|affirmative|felted friends|self-assured|concur|felted|chunkerrific|fabricated americans|proud geek|GIF|Animated GIF
3o6Zt9S8EEvyWEGeR2,https://giphy.com/gifs/hyperrpg-dfa-hyper-rpg-death-from-above-3o6Zt9S8EEvyWEGeR2,44795,pg-13,6,9,2016,04:48:13,1,1,2000,00:00:00,dance|sexy|games|drama|rpg|hyper rpg|hyperrpg|tabletop|dfa|gm|battletech|death from above|mechs|roleplaying games|strix|mitch gitelman|goobers515|giant robots|connor monahan|sourfruitjunkie|captkerberos|steph cheung|drunklyromantic|GIF|Animated GIF
l1J9Cw8gUtuKhh6tq,https://giphy.com/gifs/hyperrpg-reaction-snow-l1J9Cw8gUtuKhh6tq,44773,g,17,9,2017,03:29:46,1,1,2000,00:00:00,reaction|snow|rpg|player|hyper rpg|hyperrpg|pencils and parsecs|pun|pnp|edge of the empire|finger gun|star wars rpg|keith silverstein|silvertalkie|k'lev seth|GIF|Animated GIF
xT9IglpbGanaXqr8is,https://giphy.com/gifs/hyperrpg-entertainment-twitch-xT9IglpbGanaXqr8is,44678,g,21,10,2017,01:20:58,1,1,2000,00:00:00,twitch|rpg|entertainment|hyper rpg|hyperrpg|intro|power rangers|gm|game master|introduction|saban|hyperforce|hyper force|malika lim|GIF|Animated GIF
xUOxeTWVYGooLQ3pGE,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xUOxeTWVYGooLQ3pGE,44568,g,14,12,2017,00:47:52,1,1,2000,00:00:00,scared|twitch|run|rpg|hyper rpg|hyper_rpg|leave|jay|run away|terrified|vanquished|valiant|gotta go|jonny cruz|jonnycruzzz|we gotta go|GIF|Animated GIF
35BagswfUEKzXhQv3f,https://giphy.com/gifs/hyperrpg-game-reaction-35BagswfUEKzXhQv3f,44527,g,21,4,2018,00:34:44,1,1,2000,00:00:00,game|happy|reaction|excited|reactions|shocked|twitch|rpg|best|good|awesome|yay|nerd|geek|joy|dnd|the|cheers|clapping|clap|great|applause|hyper rpg|it|nerds|d&d|nerdy|geeky|geeks|hyperrpg|job|cheer|just|hyper|good job|roleplaying|allen|hyper_rpg|content|role playing|master|jim|is|gm|dm|oregon|shocking|praise|fantastic|standing|amused|stewart|game master|cheerful|joyful|impressive|delighted|entertained|dungeon master|trail|kudos|its|standing ovation|wagon|dungeonmaster|huzzah|ovation|gamemaster|acclaim|jsa|oregon trail|oregontrail|jim stewart allen|trailmaster|thegreatjsa|the great jsa|its just the best|it is just the best|GIF|Animated GIF
fs0aLUGDya5vsH25OL,https://giphy.com/gifs/hyperrpg-game-funny-fs0aLUGDya5vsH25OL,44514,g,11,5,2018,02:27:05,1,1,2000,00:00:00,game|funny|reaction|fun|comedy|excited|wow|reactions|live|shocked|twitch|rpg|good|like|internet|awesome|online|head|nerd|geek|silly|dnd|great|hyper rpg|hilarious|nerds|d&d|nerdy|geeky|geeks|thinking|hyperrpg|job|data|hyper|stream|good job|think|roleplaying|hyper_rpg|woah|role playing|sarcasm|sarcastic|kelly|gm|rogue|improv|interweb|shocking|fantastic|dungeon|game master|inc|conspiracy|that|impressive|volunteer|roguelike|was|dungeon master|medication|analyst|rogue like|incorporated|compliant|roguelike01|nugent|kellynugee|kelly nugent|that was fun|cant look away|'joke|GIF|Animated GIF
tKIsMrLRnL0SDVCiw5,https://giphy.com/gifs/hyperrpg-game-dance-tKIsMrLRnL0SDVCiw5,44511,g,22,8,2018,03:00:42,1,1,2000,00:00:00,game|dance|happy|dancing|party|loop|horror|80s|scary|twitch|celebrate|rpg|nerd|perfect|geek|dnd|classic|spooky|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|from|terror|hyper|jessica|roleplaying|hyper_rpg|role playing|partying|smug|tales|chrissy|verdi|bloodcurdling|amblin|jessica lynn verdi|jessicaverdi|talesfromtheloop|tales from the loop|bloodcurdling tales from the loop|btfl|GIF|Animated GIF
1kkwREBxsa7p8ZEEEt,https://giphy.com/gifs/hyperrpg-game-love-1kkwREBxsa7p8ZEEEt,44506,g,23,5,2018,23:20:21,1,1,2000,00:00:00,game|love|happy|reaction|girl|star wars|youtube|excited|wow|reactions|heart|live|mrw|star|shocked|twitch|boy|amazing|rpg|like|fan|internet|awesome|online|yay|nerd|geek|shock|joy|and|empire|please|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|wars|hyper|dan|stream|no way|roleplaying|hyper_rpg|content|woah|role playing|loving|come on|try|rebels|luv|again|amazed|affection|pencils and parsecs|interweb|shocking|fangirl|fantastic|amused|pnp|cheerful|joyful|impressive|rebellion|fangirling|pencilsandparsecs|edge of the empire|scum|impressed|pencils|delighted|repeat|entertained|hart|try again|villainy|smugglers|parsecs|pnp01|casey|fanboy|devotion|affectionate|wuv|dan casey|fan girl|say that again|say again|fanboying|dancasey|wilhelm screamly|GIF|Animated GIF
3o6oc68hI3fTDAKruw,https://giphy.com/gifs/hyperrpg-yellow-jack-3o6oc68hI3fTDAKruw,44436,g,1,11,2017,04:51:44,1,1,2000,00:00:00,yellow|hyper rpg|jack|hyperrpg|power rangers|morph|morphing|saban|hyperforce|yellow ranger|paul schrier|schrierpaul|paulschrier|morphing time|GIF|Animated GIF
5nkJrvpGDcvbSPSJ0h,https://giphy.com/gifs/hyperrpg-game-reaction-5nkJrvpGDcvbSPSJ0h,44436,g,16,5,2018,05:33:46,1,1,2000,00:00:00,game|reaction|star wars|youtube|reactions|live|star|scared|twitch|run|rpg|internet|online|nerd|geek|player|and|empire|hyper rpg|nerds|d&d|nerdy|geeky|geeks|hyperrpg|fear|nervous|ship|wars|hyper|stream|roleplaying|hyper_rpg|joe|escape|role playing|rebels|leave|get out|afraid|pencils and parsecs|interweb|pnp|anxious|concerned|run away|rebellion|terrified|pencilsandparsecs|edge of the empire|scum|eren|pencils|not impressed|villainy|smugglers|parsecs|pnp01|val|abandon thread|tense|fearful|starr|panicked|coward|eren val|joe starr|timid|joestarr187|flee|abandon|abandon ship|GIF|Animated GIF
3o7aD4dtj3BMKxJzFu,https://giphy.com/gifs/hyperrpg-hyper-rpg-3o7aD4dtj3BMKxJzFu,44333,pg,13,10,2017,22:52:29,1,1,2000,00:00:00,reaction|rpg|hyper rpg|hyperrpg|pencils and parsecs|oh my|eren val|joe starr|joestarr187|star wars rpg|GIF|Animated GIF
tsWYg5VeYQPR4q2Z2f,https://giphy.com/gifs/hyperrpg-star-wars-death-tsWYg5VeYQPR4q2Z2f,44316,g,14,2,2018,05:36:53,1,1,2000,00:00:00,star wars|twitch|rpg|death|hyper rpg|hyperrpg|die|hyper_rpg|pencils and parsecs|pnp|pencilsandparsecs|edge of the empire|avoid|survive|kym canon|kymcanon|ken napzok|kennapzok|thats what we all say|dont intend|GIF|Animated GIF
ZwgHP7kgH5q9vYuRCw,https://giphy.com/gifs/hyperrpg-game-love-ZwgHP7kgH5q9vYuRCw,44240,g,26,5,2018,23:06:06,1,1,2000,00:00:00,game|love|happy|reaction|yes|excited|wow|reactions|heart|mrw|shocked|twitch|amazing|rpg|good|like|awesome|yay|nerd|okay|geek|shock|joy|dnd|thumbs up|great|hyper rpg|nerds|d&d|nerdy|geeky|geeks|yas|hyperrpg|job|drive|hyper|good job|true|nod|agree|roleplaying|hyper_rpg|content|woah|role playing|loving|fine|si|luv|yep|amazed|affection|shocking|questions|fantastic|kara|amused|cheerful|game show|yasss|joyful|impressive|thumbs|trivia|yea|agreed|thumb|delighted|entertained|hart|jeopardy|hyper drive|hyperdrive|devotion|affectionate|affirmative|wuv|concur|corvus|karacorvus|2099|jeopardy2099|kara corvus|jeopardy 2099|GIF|Animated GIF
3ohjV44oZUBE9za8vu,https://giphy.com/gifs/hyperrpg-blue-twitch-3ohjV44oZUBE9za8vu,44138,g,30,1,2018,06:01:24,1,1,2000,00:00:00,blue|twitch|rpg|dnd|hyper rpg|hyperrpg|hyper_rpg|power rangers|eddie|saban|hyperforce|hyper force|no idea|blue ranger|blacknerd|andre meadows|you have no idea|been through some stuff|GIF|Animated GIF
26wkO345qOzyMY0us,https://giphy.com/gifs/hyperrpg-reaction-star-wars-26wkO345qOzyMY0us,44123,g,7,2,2018,06:51:16,1,1,2000,00:00:00,reaction|star wars|scared|twitch|rpg|hyper rpg|hyperrpg|oh no|emotions|nod|hyper_rpg|yep|gm|stressed|pencils and parsecs|uh oh|pnp|game master|pencilsandparsecs|edge of the empire|kym canon|not good|kymcanon|bert jennings|ninjanomics101|aio corvica|ruh roh|foreboding|GIF|Animated GIF
9D1vCOiSm5hGjjQUy8,https://giphy.com/gifs/hyperrpg-game-funny-9D1vCOiSm5hGjjQUy8,43982,g,2,7,2018,23:00:43,1,1,2000,00:00:00,game|funny|happy|reaction|meme|comedy|smile|cartoon|excited|reactions|mrw|memes|twitch|rpg|nerd|geek|rose|silly|joy|dnd|smiling|hyper rpg|hilarious|nerds|d&d|nerdy|geeky|geeks|joke|hyperrpg|hyper|roleplaying|hyper_rpg|content|role playing|grin|emily|amused|cheerful|joyful|delighted|entertained|grinning|toon|scooby|scooby-doo|emily rose|velma|where are you|doo|jacobson|frankly|scoobydoo|frankly_emily|franklyemily|emily jacobson|used to it|velma dinkley|scoobydoorpg|dinkley|im used to it|i am used to it|GIF|Animated GIF
3ohs7VmSP2AitVEy1a,https://giphy.com/gifs/hyperrpg-star-wars-twitch-3ohs7VmSP2AitVEy1a,43868,g,15,12,2017,23:11:03,1,1,2000,00:00:00,star wars|twitch|hyper rpg|hyper_rpg|lord of the rings|pencils and parsecs|pnp|password|edge of empire|keith silverstein|silvertalkie|klev|speak friend and enter|GIF|Animated GIF
xThtanKfBXcFdLsQTK,https://giphy.com/gifs/hyperrpg-twitch-hyper-rpg-xThtanKfBXcFdLsQTK,43676,g,27,1,2018,01:50:52,1,1,2000,00:00:00,food|twitch|rpg|dnd|hyper rpg|hyperrpg|hyper_rpg|feed|cucumber|chunk|perception check|felted friends|cucumberlives|chunkerrific|jonny cruz|jonnycruzzz|made by annamberg1|ambulartastic|amber reeder|toss food|GIF|Animated GIF
xT8peiRUrGGqLkX6EM,https://giphy.com/gifs/hyperrpg-reaction-yes-xT8peiRUrGGqLkX6EM,43616,g,25,1,2018,05:23:26,1,1,2000,00:00:00,reaction|yes|yeah|rpg|ok|perfect|hyper rpg|hyperrpg|agree|pencils and parsecs|pnp|pencilsandparsecs|edge of the empire|hector navarro|hectorisfunny|indeed|huuurgh|star wars rpg|procede|GIF|Animated GIF
